date,transaction_reference,age,account,old_balance,new_balance,amount,type,message
2039-09-30,1000000859,65,ra,138771.12,139600.73,829.61,inflow,ra-Allocation for ra at age 65-829.61
2039-10-31,1000000861,65,oa,26999.21,27165.41,166.2,inflow,oa-Allocation for oa at age 65-166.20
2039-10-31,1000000862,65,ma,391338.94,393081.13,1742.19,inflow,ma-Allocation for ma at age 65-1742.19
2039-10-31,1000000863,65,ra,139600.73,140430.34,829.61,inflow,ra-Allocation for ra at age 65-829.61
2039-11-30,1000000865,65,oa,27165.41,27331.61,166.2,inflow,oa-Allocation for oa at age 65-166.20
2039-11-30,1000000866,65,ma,393081.13,394823.32,1742.19,inflow,ma-Allocation for ma at age 65-1742.19
2039-11-30,1000000867,65,ra,140430.34,141259.95,829.61,inflow,ra-Allocation for ra at age 65-829.61
2039-12-31,1000000869,65,oa,27331.61,27497.81,166.2,inflow,oa-Allocation for oa at age 65-166.20
2039-12-31,1000000870,65,ma,394823.32,396565.51,1742.19,inflow,ma-Allocation for ma at age 65-1742.19
2039-12-31,1000000871,65,ra,141259.95,142089.56,829.61,inflow,ra-Allocation for ra at age 65-829.61
2039-12-31,1000000872,65,oa,27497.81,27589.47,91.66,inflow,oa-Interest for ra at age 65-91.66
2039-12-31,1000000873,65,ma,396565.51,397887.4,1321.89,inflow,ma-Interest for ra at age 65-1321.89
2039-12-31,1000000874,65,ra,142089.56,142563.19,473.63,inflow,ra-Interest for ra at age 65-473.63
2039-12-31,1000000875,65,ra,142563.19,142613.19,50.0,inflow,ra-Extra Interest for ra at age 65-50.00
2040-01-31,1000000877,65,oa,27589.47,27755.67,166.2,inflow,oa-Allocation for oa at age 65-166.20
2040-01-31,1000000878,65,ma,397887.4,399629.59,1742.19,inflow,ma-Allocation for ma at age 65-1742.19
2040-01-31,1000000879,65,ra,142613.19,143442.8,829.61,inflow,ra-Allocation for ra at age 65-829.61
2040-02-29,1000000881,65,oa,27755.67,27921.87,166.2,inflow,oa-Allocation for oa at age 65-166.20
2040-02-29,1000000882,65,ma,399629.59,401371.78,1742.19,inflow,ma-Allocation for ma at age 65-1742.19
2040-02-29,1000000883,65,ra,143442.8,144272.41,829.61,inflow,ra-Allocation for ra at age 65-829.61
2040-03-31,1000000885,65,oa,27921.87,28088.07,166.2,inflow,oa-Allocation for oa at age 65-166.20
2040-03-31,1000000886,65,ma,401371.78,403113.97,1742.19,inflow,ma-Allocation for ma at age 65-1742.19
2040-03-31,1000000887,65,ra,144272.41,145102.02,829.61,inflow,ra-Allocation for ra at age 65-829.61
2040-04-30,1000000889,65,oa,28088.07,28254.27,166.2,inflow,oa-Allocation for oa at age 65-166.20
2040-04-30,1000000890,65,ma,403113.97,404856.16,1742.19,inflow,ma-Allocation for ma at age 65-1742.19
2040-04-30,1000000891,65,ra,145102.02,145931.63,829.61,inflow,ra-Allocation for ra at age 65-829.61
2040-05-31,1000000893,65,oa,28254.27,28420.47,166.2,inflow,oa-Allocation for oa at age 65-166.20
2040-05-31,1000000894,65,ma,404856.16,406598.35,1742.19,inflow,ma-Allocation for ma at age 65-1742.19
2040-05-31,1000000895,65,ra,145931.63,146761.24,829.61,inflow,ra-Allocation for ra at age 65-829.61
2040-06-30,1000000897,65,oa,28420.47,28586.67,166.2,inflow,oa-Allocation for oa at age 65-166.20
2040-06-30,1000000898,65,ma,406598.35,408340.54,1742.19,inflow,ma-Allocation for ma at age 65-1742.19
2040-06-30,1000000899,65,ra,146761.24,147590.85,829.61,inflow,ra-Allocation for ra at age 65-829.61
2040-07-31,1000000901,66,oa,28586.67,28752.87,166.2,inflow,oa-Allocation for oa at age 66-166.20
2040-07-31,1000000902,66,ma,408340.54,410082.73,1742.19,inflow,ma-Allocation for ma at age 66-1742.19
2040-07-31,1000000903,66,ra,147590.85,148420.46,829.61,inflow,ra-Allocation for ra at age 66-829.61
2040-08-31,1000000905,66,oa,28752.87,28919.07,166.2,inflow,oa-Allocation for oa at age 66-166.20
2040-08-31,1000000906,66,ma,410082.73,411824.92,1742.19,inflow,ma-Allocation for ma at age 66-1742.19
2040-08-31,1000000907,66,ra,148420.46,149250.07,829.61,inflow,ra-Allocation for ra at age 66-829.61
2040-09-30,1000000909,66,oa,28919.07,29085.27,166.2,inflow,oa-Allocation for oa at age 66-166.20
2040-09-30,1000000910,66,ma,411824.92,413567.11,1742.19,inflow,ma-Allocation for ma at age 66-1742.19
2040-09-30,1000000911,66,ra,149250.07,150079.68,829.61,inflow,ra-Allocation for ra at age 66-829.61
2040-10-31,1000000913,66,oa,29085.27,29251.47,166.2,inflow,oa-Allocation for oa at age 66-166.20
2040-10-31,1000000914,66,ma,413567.11,415309.3,1742.19,inflow,ma-Allocation for ma at age 66-1742.19
2040-10-31,1000000915,66,ra,150079.68,150909.29,829.61,inflow,ra-Allocation for ra at age 66-829.61
2040-11-30,1000000917,66,oa,29251.47,29417.67,166.2,inflow,oa-Allocation for oa at age 66-166.20
2040-11-30,1000000918,66,ma,415309.3,417051.49,1742.19,inflow,ma-Allocation for ma at age 66-1742.19
2040-11-30,1000000919,66,ra,150909.29,151738.9,829.61,inflow,ra-Allocation for ra at age 66-829.61
2040-12-31,1000000921,66,oa,29417.67,29583.87,166.2,inflow,oa-Allocation for oa at age 66-166.20
2040-12-31,1000000922,66,ma,417051.49,418793.68,1742.19,inflow,ma-Allocation for ma at age 66-1742.19
2040-12-31,1000000923,66,ra,151738.9,152568.51,829.61,inflow,ra-Allocation for ra at age 66-829.61
2040-12-31,1000000924,66,oa,29583.87,29682.48,98.61,inflow,oa-Interest for ra at age 66-98.61
2040-12-31,1000000925,66,ma,418793.68,420189.66,1395.98,inflow,ma-Interest for ra at age 66-1395.98
2040-12-31,1000000926,66,ra,152568.51,153077.07,508.56,inflow,ra-Interest for ra at age 66-508.56
2040-12-31,1000000927,66,ra,153077.07,153127.07,50.0,inflow,ra-Extra Interest for ra at age 66-50.00
2041-01-31,1000000929,66,oa,29682.48,29848.68,166.2,inflow,oa-Allocation for oa at age 66-166.20
2041-01-31,1000000930,66,ma,420189.66,421931.85,1742.19,inflow,ma-Allocation for ma at age 66-1742.19
2041-01-31,1000000931,66,ra,153127.07,153956.68,829.61,inflow,ra-Allocation for ra at age 66-829.61
2041-02-28,1000000933,66,oa,29848.68,30014.88,166.2,inflow,oa-Allocation for oa at age 66-166.20
2041-02-28,1000000934,66,ma,421931.85,423674.04,1742.19,inflow,ma-Allocation for ma at age 66-1742.19
2041-02-28,1000000935,66,ra,153956.68,154786.29,829.61,inflow,ra-Allocation for ra at age 66-829.61
2041-03-31,1000000937,66,oa,30014.88,30181.08,166.2,inflow,oa-Allocation for oa at age 66-166.20
2041-03-31,1000000938,66,ma,423674.04,425416.23,1742.19,inflow,ma-Allocation for ma at age 66-1742.19
2041-03-31,1000000939,66,ra,154786.29,155615.9,829.61,inflow,ra-Allocation for ra at age 66-829.61
2041-04-30,1000000941,66,oa,30181.08,30347.28,166.2,inflow,oa-Allocation for oa at age 66-166.20
2041-04-30,1000000942,66,ma,425416.23,427158.42,1742.19,inflow,ma-Allocation for ma at age 66-1742.19
2041-04-30,1000000943,66,ra,155615.9,156445.51,829.61,inflow,ra-Allocation for ra at age 66-829.61
2041-05-31,1000000945,66,oa,30347.28,30513.48,166.2,inflow,oa-Allocation for oa at age 66-166.20
2041-05-31,1000000946,66,ma,427158.42,428900.61,1742.19,inflow,ma-Allocation for ma at age 66-1742.19
2041-05-31,1000000947,66,ra,156445.51,157275.12,829.61,inflow,ra-Allocation for ra at age 66-829.61
2041-06-30,1000000949,66,oa,30513.48,30679.68,166.2,inflow,oa-Allocation for oa at age 66-166.20
2041-06-30,1000000950,66,ma,428900.61,430642.8,1742.19,inflow,ma-Allocation for ma at age 66-1742.19
2041-06-30,1000000951,66,ra,157275.12,158104.73,829.61,inflow,ra-Allocation for ra at age 66-829.61
2041-07-31,1000000953,67,oa,30679.68,30845.88,166.2,inflow,oa-Allocation for oa at age 67-166.20
2041-07-31,1000000954,67,ma,430642.8,432384.99,1742.19,inflow,ma-Allocation for ma at age 67-1742.19
2041-07-31,1000000955,67,ra,158104.73,158934.34,829.61,inflow,ra-Allocation for ra at age 67-829.61
2041-07-31,1000000956,67,ra,158934.34,158004.34,-930.0,outflow,ra-CPF payout at age 67--930.00
2041-07-31,1000000957,67,excess,178031.29,178961.29,930.0,inflow,excess-CPF payout at age 67-930.00
2041-08-31,1000000959,67,oa,30845.88,31012.08,166.2,inflow,oa-Allocation for oa at age 67-166.20
2041-08-31,1000000960,67,ma,432384.99,434127.18,1742.19,inflow,ma-Allocation for ma at age 67-1742.19
2041-08-31,1000000961,67,ra,158004.34,158833.95,829.61,inflow,ra-Allocation for ra at age 67-829.61
2041-08-31,1000000962,67,ra,158833.95,157903.95,-930.0,outflow,ra-CPF payout at age 67--930.00
2041-08-31,1000000963,67,excess,178961.29,179891.29,930.0,inflow,excess-CPF payout at age 67-930.00
2041-09-30,1000000965,67,oa,31012.08,31178.28,166.2,inflow,oa-Allocation for oa at age 67-166.20
2041-09-30,1000000966,67,ma,434127.18,435869.37,1742.19,inflow,ma-Allocation for ma at age 67-1742.19
2041-09-30,1000000967,67,ra,157903.95,158733.56,829.61,inflow,ra-Allocation for ra at age 67-829.61
2041-09-30,1000000968,67,ra,158733.56,157803.56,-930.0,outflow,ra-CPF payout at age 67--930.00
2041-09-30,1000000969,67,excess,179891.29,180821.29,930.0,inflow,excess-CPF payout at age 67-930.00
2041-10-31,1000000971,67,oa,31178.28,31344.48,166.2,inflow,oa-Allocation for oa at age 67-166.20
2041-10-31,1000000972,67,ma,435869.37,437611.56,1742.19,inflow,ma-Allocation for ma at age 67-1742.19
2041-10-31,1000000973,67,ra,157803.56,158633.17,829.61,inflow,ra-Allocation for ra at age 67-829.61
2041-10-31,1000000974,67,ra,158633.17,157703.17,-930.0,outflow,ra-CPF payout at age 67--930.00
2041-10-31,1000000975,67,excess,180821.29,181751.29,930.0,inflow,excess-CPF payout at age 67-930.00
2041-11-30,1000000977,67,oa,31344.48,31510.68,166.2,inflow,oa-Allocation for oa at age 67-166.20
2041-11-30,1000000978,67,ma,437611.56,439353.75,1742.19,inflow,ma-Allocation for ma at age 67-1742.19
2041-11-30,1000000979,67,ra,157703.17,158532.78,829.61,inflow,ra-Allocation for ra at age 67-829.61
2041-11-30,1000000980,67,ra,158532.78,157602.78,-930.0,outflow,ra-CPF payout at age 67--930.00
2041-11-30,1000000981,67,excess,181751.29,182681.29,930.0,inflow,excess-CPF payout at age 67-930.00
2041-12-31,1000000983,67,oa,31510.68,31676.88,166.2,inflow,oa-Allocation for oa at age 67-166.20
2041-12-31,1000000984,67,ma,439353.75,441095.94,1742.19,inflow,ma-Allocation for ma at age 67-1742.19
2041-12-31,1000000985,67,ra,157602.78,158432.39,829.61,inflow,ra-Allocation for ra at age 67-829.61
2041-12-31,1000000986,67,oa,31676.88,31782.47,105.59,inflow,oa-Interest for ra at age 67-105.59
2041-12-31,1000000987,67,ma,441095.94,442566.26,1470.32,inflow,ma-Interest for ra at age 67-1470.32
2041-12-31,1000000988,67,ra,158432.39,158960.5,528.11,inflow,ra-Interest for ra at age 67-528.11
2041-12-31,1000000989,67,ra,158960.5,159010.5,50.0,inflow,ra-Extra Interest for ra at age 67-50.00
2041-12-31,1000000990,67,ra,159010.5,158080.5,-930.0,outflow,ra-CPF payout at age 67--930.00
2041-12-31,1000000991,67,excess,182681.29,183611.29,930.0,inflow,excess-CPF payout at age 67-930.00
2042-01-31,1000000993,67,oa,31782.47,31948.67,166.2,inflow,oa-Allocation for oa at age 67-166.20
2042-01-31,1000000994,67,ma,442566.26,444308.45,1742.19,inflow,ma-Allocation for ma at age 67-1742.19
2042-01-31,1000000995,67,ra,158080.5,158910.11,829.61,inflow,ra-Allocation for ra at age 67-829.61
2042-01-31,1000000996,67,ra,158910.11,157980.11,-930.0,outflow,ra-CPF payout at age 67--930.00
2042-01-31,1000000997,67,excess,183611.29,184541.29,930.0,inflow,excess-CPF payout at age 67-930.00
2042-02-28,1000000999,67,oa,31948.67,32114.87,166.2,inflow,oa-Allocation for oa at age 67-166.20
2042-02-28,1000001000,67,ma,444308.45,446050.64,1742.19,inflow,ma-Allocation for ma at age 67-1742.19
2042-02-28,1000001001,67,ra,157980.11,158809.72,829.61,inflow,ra-Allocation for ra at age 67-829.61
2042-02-28,1000001002,67,ra,158809.72,157879.72,-930.0,outflow,ra-CPF payout at age 67--930.00
2042-02-28,1000001003,67,excess,184541.29,185471.29,930.0,inflow,excess-CPF payout at age 67-930.00
2042-03-31,1000001005,67,oa,32114.87,32281.07,166.2,inflow,oa-Allocation for oa at age 67-166.20
2042-03-31,1000001006,67,ma,446050.64,447792.83,1742.19,inflow,ma-Allocation for ma at age 67-1742.19
2042-03-31,1000001007,67,ra,157879.72,158709.33,829.61,inflow,ra-Allocation for ra at age 67-829.61
2042-03-31,1000001008,67,ra,158709.33,157779.33,-930.0,outflow,ra-CPF payout at age 67--930.00
2042-03-31,1000001009,67,excess,185471.29,186401.29,930.0,inflow,excess-CPF payout at age 67-930.00
2042-04-30,1000001011,67,oa,32281.07,32447.27,166.2,inflow,oa-Allocation for oa at age 67-166.20
2042-04-30,1000001012,67,ma,447792.83,449535.02,1742.19,inflow,ma-Allocation for ma at age 67-1742.19
2042-04-30,1000001013,67,ra,157779.33,158608.94,829.61,inflow,ra-Allocation for ra at age 67-829.61
2042-04-30,1000001014,67,ra,158608.94,157678.94,-930.0,outflow,ra-CPF payout at age 67--930.00
2042-04-30,1000001015,67,excess,186401.29,187331.29,930.0,inflow,excess-CPF payout at age 67-930.00
2042-05-31,1000001017,67,oa,32447.27,32613.47,166.2,inflow,oa-Allocation for oa at age 67-166.20
2042-05-31,1000001018,67,ma,449535.02,451277.21,1742.19,inflow,ma-Allocation for ma at age 67-1742.19
2042-05-31,1000001019,67,ra,157678.94,158508.55,829.61,inflow,ra-Allocation for ra at age 67-829.61
2042-05-31,1000001020,67,ra,158508.55,157578.55,-930.0,outflow,ra-CPF payout at age 67--930.00
2042-05-31,1000001021,67,excess,187331.29,188261.29,930.0,inflow,excess-CPF payout at age 67-930.00
2042-06-30,1000001023,67,oa,32613.47,32779.67,166.2,inflow,oa-Allocation for oa at age 67-166.20
2042-06-30,1000001024,67,ma,451277.21,453019.4,1742.19,inflow,ma-Allocation for ma at age 67-1742.19
2042-06-30,1000001025,67,ra,157578.55,158408.16,829.61,inflow,ra-Allocation for ra at age 67-829.61
2042-06-30,1000001026,67,ra,158408.16,157478.16,-930.0,outflow,ra-CPF payout at age 67--930.00
2042-06-30,1000001027,67,excess,188261.29,189191.29,930.0,inflow,excess-CPF payout at age 67-930.00
2042-07-31,1000001029,68,oa,32779.67,32945.87,166.2,inflow,oa-Allocation for oa at age 68-166.20
2042-07-31,1000001030,68,ma,453019.4,454761.59,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2042-07-31,1000001031,68,ra,157478.16,158307.77,829.61,inflow,ra-Allocation for ra at age 68-829.61
2042-07-31,1000001032,68,ra,158307.77,157377.77,-930.0,outflow,ra-CPF payout at age 68--930.00
2042-07-31,1000001033,68,excess,189191.29,190121.29,930.0,inflow,excess-CPF payout at age 68-930.00
2042-08-31,1000001035,68,oa,32945.87,33112.07,166.2,inflow,oa-Allocation for oa at age 68-166.20
2042-08-31,1000001036,68,ma,454761.59,456503.78,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2042-08-31,1000001037,68,ra,157377.77,158207.38,829.61,inflow,ra-Allocation for ra at age 68-829.61
2042-08-31,1000001038,68,ra,158207.38,157277.38,-930.0,outflow,ra-CPF payout at age 68--930.00
2042-08-31,1000001039,68,excess,190121.29,191051.29,930.0,inflow,excess-CPF payout at age 68-930.00
2042-09-30,1000001041,68,oa,33112.07,33278.27,166.2,inflow,oa-Allocation for oa at age 68-166.20
2042-09-30,1000001042,68,ma,456503.78,458245.97,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2042-09-30,1000001043,68,ra,157277.38,158106.99,829.61,inflow,ra-Allocation for ra at age 68-829.61
2042-09-30,1000001044,68,ra,158106.99,157176.99,-930.0,outflow,ra-CPF payout at age 68--930.00
2042-09-30,1000001045,68,excess,191051.29,191981.29,930.0,inflow,excess-CPF payout at age 68-930.00
2042-10-31,1000001047,68,oa,33278.27,33444.47,166.2,inflow,oa-Allocation for oa at age 68-166.20
2042-10-31,1000001048,68,ma,458245.97,459988.16,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2042-10-31,1000001049,68,ra,157176.99,158006.6,829.61,inflow,ra-Allocation for ra at age 68-829.61
2042-10-31,1000001050,68,ra,158006.6,157076.6,-930.0,outflow,ra-CPF payout at age 68--930.00
2042-10-31,1000001051,68,excess,191981.29,192911.29,930.0,inflow,excess-CPF payout at age 68-930.00
2042-11-30,1000001053,68,oa,33444.47,33610.67,166.2,inflow,oa-Allocation for oa at age 68-166.20
2042-11-30,1000001054,68,ma,459988.16,461730.35,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2042-11-30,1000001055,68,ra,157076.6,157906.21,829.61,inflow,ra-Allocation for ra at age 68-829.61
2042-11-30,1000001056,68,ra,157906.21,156976.21,-930.0,outflow,ra-CPF payout at age 68--930.00
2042-11-30,1000001057,68,excess,192911.29,193841.29,930.0,inflow,excess-CPF payout at age 68-930.00
2042-12-31,1000001059,68,oa,33610.67,33776.87,166.2,inflow,oa-Allocation for oa at age 68-166.20
2042-12-31,1000001060,68,ma,461730.35,463472.54,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2042-12-31,1000001061,68,ra,156976.21,157805.82,829.61,inflow,ra-Allocation for ra at age 68-829.61
2042-12-31,1000001062,68,oa,33776.87,33889.46,112.59,inflow,oa-Interest for ra at age 68-112.59
2042-12-31,1000001063,68,ma,463472.54,465017.45,1544.91,inflow,ma-Interest for ra at age 68-1544.91
2042-12-31,1000001064,68,ra,157805.82,158331.84,526.02,inflow,ra-Interest for ra at age 68-526.02
2042-12-31,1000001065,68,ra,158331.84,158381.84,50.0,inflow,ra-Extra Interest for ra at age 68-50.00
2042-12-31,1000001066,68,ra,158381.84,157451.84,-930.0,outflow,ra-CPF payout at age 68--930.00
2042-12-31,1000001067,68,excess,193841.29,194771.29,930.0,inflow,excess-CPF payout at age 68-930.00
2043-01-31,1000001069,68,oa,33889.46,34055.66,166.2,inflow,oa-Allocation for oa at age 68-166.20
2043-01-31,1000001070,68,ma,465017.45,466759.64,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-01-31,1000001071,68,ra,157451.84,158281.45,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-01-31,1000001072,68,ra,158281.45,157351.45,-930.0,outflow,ra-CPF payout at age 68--930.00
2043-01-31,1000001073,68,excess,194771.29,195701.29,930.0,inflow,excess-CPF payout at age 68-930.00
2043-02-28,1000001075,68,oa,34055.66,34221.86,166.2,inflow,oa-Allocation for oa at age 68-166.20
2043-02-28,1000001076,68,ma,466759.64,468501.83,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-02-28,1000001077,68,ra,157351.45,158181.06,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-02-28,1000001078,68,ra,158181.06,157251.06,-930.0,outflow,ra-CPF payout at age 68--930.00
2043-02-28,1000001079,68,excess,195701.29,196631.29,930.0,inflow,excess-CPF payout at age 68-930.00
2043-03-31,1000001081,68,oa,34221.86,34388.06,166.2,inflow,oa-Allocation for oa at age 68-166.20
2043-03-31,1000001082,68,ma,468501.83,470244.02,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-03-31,1000001083,68,ra,157251.06,158080.67,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-03-31,1000001084,68,ra,158080.67,157150.67,-930.0,outflow,ra-CPF payout at age 68--930.00
2043-03-31,1000001085,68,excess,196631.29,197561.29,930.0,inflow,excess-CPF payout at age 68-930.00
2043-04-30,1000001087,68,oa,34388.06,34554.26,166.2,inflow,oa-Allocation for oa at age 68-166.20
2043-04-30,1000001088,68,ma,470244.02,471986.21,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-04-30,1000001089,68,ra,157150.67,157980.28,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-04-30,1000001090,68,ra,157980.28,157050.28,-930.0,outflow,ra-CPF payout at age 68--930.00
2043-04-30,1000001091,68,excess,197561.29,198491.29,930.0,inflow,excess-CPF payout at age 68-930.00
2043-05-31,1000001093,68,oa,34554.26,34720.46,166.2,inflow,oa-Allocation for oa at age 68-166.20
2043-05-31,1000001094,68,ma,471986.21,473728.4,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-05-31,1000001095,68,ra,157050.28,157879.89,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-05-31,1000001096,68,ra,157879.89,156949.89,-930.0,outflow,ra-CPF payout at age 68--930.00
